image_name,tags
train_33376,agriculture
train_33377,agriculture
train_33378,agriculture
train_33379,bare_ground
train_33380,clear
train_33381,haze
train_33382,clear
train_33383,agriculture
train_33384,partly_cloudy
train_33385,clear
train_33386,agriculture
train_33387,agriculture
train_33388,agriculture
train_33389,haze
train_33390,agriculture
train_33391,agriculture
train_33392,clear
train_33393,clear
train_33394,haze
train_33395,clear
train_33396,partly_cloudy
train_33397,agriculture
train_33398,agriculture
train_33399,agriculture
train_33400,clear
train_33401,clear
train_33402,clear
train_33403,haze
train_33404,agriculture
train_33405,agriculture
train_33406,agriculture
train_33407,clear
train_33408,clear
train_33409,agriculture
train_33410,agriculture
train_33411,clear
train_33412,clear
train_33413,clear
train_33414,agriculture
train_33415,clear
train_33416,agriculture
train_33417,clear
train_33418,clear
train_33419,agriculture
train_33420,clear
train_33421,partly_cloudy
train_33422,clear
train_33423,agriculture
train_33424,haze
train_33425,cloudy
train_33426,agriculture
train_33427,clear
train_33428,clear
train_33429,clear
train_33430,blow_down
train_33431,agriculture
train_33432,agriculture
train_33433,clear
train_33434,clear
train_33435,clear
train_33436,clear
train_33437,clear
train_33438,agriculture
train_33439,agriculture
train_33440,agriculture
train_33441,clear
train_33442,clear
train_33443,clear
train_33444,clear
train_33445,cloudy
train_33446,clear
train_33447,clear
train_33448,clear
train_33449,haze
train_33450,clear
train_33451,bare_ground
train_33452,cultivation
train_33453,agriculture
train_33454,clear
train_33455,clear
train_33456,agriculture
train_33457,haze
train_33458,agriculture
train_33459,clear
train_33460,clear
train_33461,clear
train_33462,clear
train_33463,cloudy
train_33464,clear
train_33465,clear
train_33466,cloudy
train_33467,partly_cloudy
train_33468,clear
train_33469,agriculture
train_33470,clear
train_33471,bare_ground
train_33472,agriculture
train_33473,agriculture
train_33474,agriculture
train_33475,partly_cloudy
train_33476,cloudy
train_33477,clear
train_33478,partly_cloudy
train_33479,artisinal_mine
train_33480,clear
train_33481,cloudy
train_33482,partly_cloudy
train_33483,agriculture
train_33484,agriculture
train_33485,clear
train_33486,agriculture
train_33487,clear
train_33488,clear
train_33489,agriculture
train_33490,partly_cloudy
train_33491,clear
train_33492,agriculture
train_33493,clear
train_33494,agriculture
train_33495,clear
train_33496,agriculture
train_33497,artisinal_mine
train_33498,agriculture
train_33499,artisinal_mine
train_33500,agriculture
train_33501,clear
train_33502,haze
train_33503,agriculture
train_33504,clear
train_33505,partly_cloudy
train_33506,agriculture
train_33507,agriculture
train_33508,clear
train_33509,clear
train_33510,cloudy
train_33511,clear
train_33512,clear
train_33513,clear
train_33514,agriculture
train_33515,clear
train_33516,clear
train_33517,agriculture
train_33518,clear
train_33519,agriculture
train_33520,cloudy
train_33521,agriculture
train_33522,partly_cloudy
train_33523,cloudy
train_33524,cloudy
train_33525,clear
train_33526,partly_cloudy
train_33527,agriculture
train_33528,agriculture
train_33529,agriculture
train_33530,clear
train_33531,agriculture
train_33532,agriculture
train_33533,clear
train_33534,clear
train_33535,haze
train_33536,clear
train_33537,clear
train_33538,agriculture
train_33539,clear
train_33540,agriculture
train_33541,cloudy
train_33542,clear
train_33543,partly_cloudy
train_33544,agriculture
train_33545,agriculture
train_33546,agriculture
train_33547,agriculture
train_33548,agriculture
train_33549,partly_cloudy
train_33550,clear
train_33551,agriculture
train_33552,partly_cloudy
train_33553,blow_down
train_33554,partly_cloudy
train_33555,partly_cloudy
train_33556,agriculture
train_33557,clear
train_33558,agriculture
train_33559,clear
train_33560,cloudy
train_33561,clear
train_33562,clear
train_33563,haze
train_33564,clear
train_33565,clear
train_33566,partly_cloudy
train_33567,clear
train_33568,agriculture
train_33569,agriculture
train_33570,partly_cloudy
train_33571,clear
train_33572,agriculture
train_33573,clear
train_33574,clear
train_33575,clear
train_33576,clear
train_33577,clear
train_33578,clear
train_33579,partly_cloudy
train_33580,clear
train_33581,clear
train_33582,agriculture
train_33583,agriculture
train_33584,agriculture
train_33585,clear
train_33586,haze
train_33587,agriculture
train_33588,clear
train_33589,clear
train_33590,cloudy
train_33591,agriculture
train_33592,clear
train_33593,clear
train_33594,agriculture
train_33595,clear
train_33596,clear
train_33597,cloudy
train_33598,agriculture
train_33599,agriculture
train_33600,agriculture
train_33601,clear
train_33602,partly_cloudy
train_33603,clear
train_33604,cloudy
train_33605,agriculture
train_33606,clear
train_33607,bare_ground
train_33608,clear
train_33609,agriculture
train_33610,clear
train_33611,agriculture
train_33612,clear
train_33613,clear
train_33614,clear
train_33615,clear
train_33616,agriculture
train_33617,clear
train_33618,agriculture
train_33619,clear
train_33620,agriculture
train_33621,clear
train_33622,agriculture
train_33623,agriculture
train_33624,agriculture
train_33625,agriculture
train_33626,agriculture
train_33627,clear
train_33628,clear
train_33629,agriculture
train_33630,clear
train_33631,clear
train_33632,clear
train_33633,agriculture
train_33634,agriculture
train_33635,agriculture
train_33636,partly_cloudy
train_33637,partly_cloudy
train_33638,clear
train_33639,cloudy
train_33640,agriculture
train_33641,clear
train_33642,clear
train_33643,agriculture
train_33644,clear
train_33645,clear
train_33646,clear
train_33647,clear
train_33648,clear
train_33649,agriculture
train_33650,agriculture
train_33651,agriculture
train_33652,clear
train_33653,clear
train_33654,agriculture
train_33655,clear
train_33656,clear
train_33657,clear
train_33658,partly_cloudy
train_33659,clear
train_33660,agriculture
train_33661,cloudy
train_33662,agriculture
train_33663,partly_cloudy
train_33664,agriculture
train_33665,agriculture
train_33666,clear
train_33667,agriculture
train_33668,agriculture
train_33669,haze
train_33670,clear
train_33671,agriculture
train_33672,clear
train_33673,clear
train_33674,clear
train_33675,clear
train_33676,clear
train_33677,agriculture
train_33678,partly_cloudy
train_33679,clear
train_33680,clear
train_33681,partly_cloudy
train_33682,clear
train_33683,agriculture
train_33684,clear
train_33685,clear
train_33686,clear
train_33687,partly_cloudy
train_33688,clear
train_33689,clear
train_33690,agriculture
train_33691,clear
train_33692,haze
train_33693,agriculture
train_33694,clear
train_33695,partly_cloudy
train_33696,clear
train_33697,agriculture
train_33698,clear
train_33699,clear
train_33700,clear
train_33701,agriculture
train_33702,agriculture
train_33703,clear
train_33704,agriculture
train_33705,agriculture
train_33706,clear
train_33707,partly_cloudy
train_33708,agriculture
train_33709,clear
train_33710,clear
train_33711,clear
train_33712,agriculture
train_33713,clear
train_33714,partly_cloudy
train_33715,clear
train_33716,partly_cloudy
train_33717,agriculture
train_33718,clear
train_33719,clear
train_33720,haze
train_33721,agriculture
train_33722,agriculture
train_33723,clear
train_33724,clear
train_33725,clear
train_33726,agriculture
train_33727,cloudy
train_33728,clear
train_33729,partly_cloudy
train_33730,clear
train_33731,clear
train_33732,haze
train_33733,clear
train_33734,clear
train_33735,partly_cloudy
train_33736,clear
train_33737,agriculture
train_33738,agriculture
train_33739,agriculture
train_33740,agriculture
train_33741,agriculture
train_33742,blooming
train_33743,clear
train_33744,agriculture
train_33745,clear
train_33746,clear
train_33747,agriculture
train_33748,clear
train_33749,cloudy
train_33750,clear
train_33751,partly_cloudy
train_33752,clear
train_33753,agriculture
train_33754,clear
train_33755,partly_cloudy
train_33756,clear
train_33757,partly_cloudy
train_33758,cloudy
train_33759,partly_cloudy
train_33760,clear
train_33761,partly_cloudy
train_33762,clear
train_33763,agriculture
train_33764,partly_cloudy
train_33765,haze
train_33766,clear
train_33767,agriculture
train_33768,partly_cloudy
train_33769,clear
train_33770,partly_cloudy
train_33771,clear
train_33772,agriculture
train_33773,cloudy
train_33774,clear
train_33775,clear
train_33776,partly_cloudy
train_33777,agriculture
train_33778,agriculture
train_33779,agriculture
train_33780,clear
train_33781,agriculture
train_33782,clear
train_33783,agriculture
train_33784,partly_cloudy
train_33785,clear
train_33786,partly_cloudy
train_33787,clear
train_33788,clear
train_33789,agriculture
train_33790,agriculture
train_33791,agriculture
train_33792,cloudy
train_33793,clear
train_33794,clear
train_33795,partly_cloudy
train_33796,clear
train_33797,clear
train_33798,agriculture
train_33799,agriculture
train_33800,clear
train_33801,clear
train_33802,clear
train_33803,clear
train_33804,clear
train_33805,agriculture
train_33806,partly_cloudy
train_33807,agriculture
train_33808,partly_cloudy
train_33809,agriculture
train_33810,clear
train_33811,haze
train_33812,clear
train_33813,partly_cloudy
train_33814,clear
train_33815,clear
train_33816,agriculture
train_33817,clear
train_33818,clear
train_33819,clear
train_33820,clear
train_33821,partly_cloudy
train_33822,cloudy
train_33823,agriculture
train_33824,clear
train_33825,clear
train_33826,agriculture
train_33827,clear
train_33828,haze
train_33829,clear
train_33830,haze
train_33831,agriculture
train_33832,agriculture
train_33833,haze
train_33834,clear
train_33835,agriculture
train_33836,agriculture
train_33837,clear
train_33838,agriculture
train_33839,agriculture
train_33840,haze
train_33841,agriculture
train_33842,agriculture
train_33843,blooming
train_33844,clear
train_33845,agriculture
train_33846,partly_cloudy
train_33847,clear
train_33848,agriculture
train_33849,agriculture
train_33850,agriculture
train_33851,agriculture
train_33852,clear
train_33853,clear
train_33854,clear
train_33855,clear
train_33856,clear
train_33857,agriculture
train_33858,partly_cloudy
train_33859,clear
train_33860,agriculture
train_33861,agriculture
train_33862,agriculture
train_33863,agriculture
train_33864,agriculture
train_33865,clear
train_33866,artisinal_mine
train_33867,haze
train_33868,haze
train_33869,clear
train_33870,bare_ground
train_33871,agriculture
train_33872,partly_cloudy
train_33873,clear
train_33874,partly_cloudy
train_33875,clear
train_33876,partly_cloudy
train_33877,agriculture
train_33878,clear
train_33879,clear
train_33880,cloudy
train_33881,clear
train_33882,agriculture
train_33883,haze
train_33884,clear
train_33885,clear
train_33886,clear
train_33887,clear
train_33888,agriculture
train_33889,clear
train_33890,agriculture
train_33891,agriculture
train_33892,clear
train_33893,agriculture
train_33894,clear
train_33895,partly_cloudy
train_33896,clear
train_33897,agriculture
train_33898,partly_cloudy
train_33899,haze
train_33900,clear
train_33901,haze
train_33902,partly_cloudy
train_33903,agriculture
train_33904,agriculture
train_33905,agriculture
train_33906,haze
train_33907,clear
train_33908,artisinal_mine
train_33909,agriculture
train_33910,clear
train_33911,agriculture
train_33912,agriculture
train_33913,partly_cloudy
train_33914,agriculture
train_33915,agriculture
train_33916,clear
train_33917,clear
train_33918,clear
train_33919,clear
train_33920,agriculture
train_33921,partly_cloudy
train_33922,agriculture
train_33923,partly_cloudy
train_33924,agriculture
train_33925,agriculture
train_33926,agriculture
train_33927,agriculture
train_33928,cloudy
train_33929,partly_cloudy
train_33930,agriculture
train_33931,clear
train_33932,clear
train_33933,cloudy
train_33934,clear
train_33935,clear
train_33936,agriculture
train_33937,clear
train_33938,partly_cloudy
train_33939,clear
train_33940,clear
train_33941,partly_cloudy
train_33942,clear
train_33943,clear
train_33944,clear
train_33945,bare_ground
train_33946,bare_ground
train_33947,agriculture
train_33948,blooming
train_33949,clear
train_33950,clear
train_33951,clear
train_33952,clear
train_33953,clear
train_33954,clear
train_33955,clear
train_33956,clear
train_33957,clear
train_33958,clear
train_33959,clear
train_33960,partly_cloudy
train_33961,clear
train_33962,cloudy
train_33963,agriculture
train_33964,agriculture
train_33965,clear
train_33966,agriculture
train_33967,clear
train_33968,agriculture
train_33969,clear
train_33970,agriculture
train_33971,clear
train_33972,agriculture
train_33973,cloudy
train_33974,partly_cloudy
train_33975,clear
train_33976,clear
train_33977,agriculture
train_33978,partly_cloudy
train_33979,clear
train_33980,clear
train_33981,clear
train_33982,clear
train_33983,clear
train_33984,clear
train_33985,clear
train_33986,clear
train_33987,clear
train_33988,clear
train_33989,agriculture
train_33990,clear
train_33991,agriculture
train_33992,partly_cloudy
train_33993,partly_cloudy
train_33994,bare_ground
train_33995,agriculture
train_33996,agriculture
train_33997,haze
train_33998,clear
train_33999,agriculture
train_34000,agriculture
train_34001,agriculture
train_34002,agriculture
train_34003,clear
train_34004,agriculture
train_34005,agriculture
train_34006,partly_cloudy
train_34007,clear
train_34008,clear
train_34009,clear
train_34010,clear
train_34011,clear
train_34012,clear
train_34013,clear
train_34014,agriculture
train_34015,clear
train_34016,clear
train_34017,clear
train_34018,agriculture
train_34019,clear
train_34020,agriculture
train_34021,agriculture
train_34022,clear
train_34023,agriculture
train_34024,clear
train_34025,clear
train_34026,agriculture
train_34027,clear
train_34028,agriculture
train_34029,clear
train_34030,clear
train_34031,agriculture
train_34032,clear
train_34033,partly_cloudy
train_34034,clear
train_34035,agriculture
train_34036,agriculture
train_34037,clear
train_34038,agriculture
train_34039,agriculture
train_34040,clear
train_34041,agriculture
train_34042,clear
train_34043,clear
train_34044,agriculture
train_34045,agriculture
train_34046,clear
train_34047,partly_cloudy
train_34048,clear
train_34049,clear
train_34050,agriculture
train_34051,clear
train_34052,partly_cloudy
train_34053,agriculture
train_34054,haze
train_34055,bare_ground
train_34056,clear
train_34057,bare_ground
train_34058,cloudy
train_34059,haze
train_34060,clear
train_34061,agriculture
train_34062,clear
train_34063,clear
train_34064,habitation
train_34065,partly_cloudy
train_34066,partly_cloudy
train_34067,partly_cloudy
train_34068,agriculture
train_34069,agriculture
train_34070,clear
train_34071,partly_cloudy
train_34072,agriculture
train_34073,clear
train_34074,agriculture
train_34075,partly_cloudy
train_34076,agriculture
train_34077,agriculture
train_34078,agriculture
train_34079,cloudy
train_34080,agriculture
train_34081,bare_ground
train_34082,cloudy
train_34083,agriculture
train_34084,agriculture
train_34085,clear
train_34086,clear
train_34087,clear
train_34088,agriculture
train_34089,agriculture
train_34090,agriculture
train_34091,clear
train_34092,clear
train_34093,clear
train_34094,agriculture
train_34095,clear
train_34096,clear
train_34097,clear
train_34098,agriculture
train_34099,agriculture
train_34100,clear
train_34101,haze
train_34102,clear
train_34103,agriculture
train_34104,partly_cloudy
train_34105,haze
train_34106,clear
train_34107,clear
train_34108,partly_cloudy
train_34109,clear
train_34110,clear
train_34111,partly_cloudy
train_34112,agriculture
train_34113,partly_cloudy
train_34114,agriculture
train_34115,clear
train_34116,clear
train_34117,clear
train_34118,clear
train_34119,haze
train_34120,clear
train_34121,partly_cloudy
train_34122,agriculture
train_34123,partly_cloudy
train_34124,clear
train_34125,cloudy
train_34126,agriculture
train_34127,agriculture
train_34128,cultivation
train_34129,agriculture
train_34130,partly_cloudy
train_34131,agriculture
train_34132,agriculture
train_34133,partly_cloudy
train_34134,agriculture
train_34135,clear
train_34136,haze
train_34137,clear
train_34138,agriculture
train_34139,clear
train_34140,clear
train_34141,clear
train_34142,agriculture
train_34143,clear
train_34144,cloudy
train_34145,clear
train_34146,clear
train_34147,haze
train_34148,clear
train_34149,partly_cloudy
train_34150,agriculture
train_34151,clear
train_34152,agriculture
train_34153,clear
train_34154,clear
train_34155,partly_cloudy
train_34156,agriculture
train_34157,clear
train_34158,clear
train_34159,clear
train_34160,partly_cloudy
train_34161,clear
train_34162,clear
train_34163,cloudy
train_34164,clear
train_34165,clear
train_34166,clear
train_34167,partly_cloudy
train_34168,clear
train_34169,clear
train_34170,clear
train_34171,agriculture
train_34172,cloudy
train_34173,clear
train_34174,clear
train_34175,cloudy
train_34176,cloudy
train_34177,agriculture
train_34178,clear
train_34179,clear
train_34180,clear
train_34181,clear
train_34182,partly_cloudy
train_34183,agriculture
train_34184,agriculture
train_34185,partly_cloudy
train_34186,clear
train_34187,cultivation
train_34188,partly_cloudy
train_34189,clear
train_34190,clear
train_34191,agriculture
train_34192,agriculture
train_34193,agriculture
train_34194,artisinal_mine
train_34195,partly_cloudy
train_34196,habitation
train_34197,clear
train_34198,agriculture
train_34199,clear
train_34200,agriculture
train_34201,clear
train_34202,clear
train_34203,clear
train_34204,clear
train_34205,cloudy
train_34206,clear
train_34207,clear
train_34208,cloudy
train_34209,agriculture
train_34210,cloudy
train_34211,partly_cloudy
train_34212,cloudy
train_34213,agriculture
train_34214,clear
train_34215,blow_down
train_34216,cloudy
train_34217,haze
train_34218,agriculture
train_34219,clear
train_34220,partly_cloudy
train_34221,clear
train_34222,agriculture
train_34223,clear
train_34224,clear
train_34225,agriculture
train_34226,agriculture
train_34227,clear
train_34228,agriculture
train_34229,clear
train_34230,clear
train_34231,clear
train_34232,agriculture
train_34233,bare_ground
train_34234,cloudy
train_34235,clear
train_34236,agriculture
train_34237,clear
train_34238,clear
train_34239,agriculture
train_34240,clear
train_34241,clear
train_34242,agriculture
train_34243,clear
train_34244,artisinal_mine
train_34245,agriculture
train_34246,clear
train_34247,clear
train_34248,clear
train_34249,cloudy
train_34250,clear
train_34251,clear
train_34252,partly_cloudy
train_34253,agriculture
train_34254,agriculture
train_34255,clear
train_34256,agriculture
train_34257,bare_ground
train_34258,clear
train_34259,agriculture
train_34260,agriculture
train_34261,clear
train_34262,clear
train_34263,agriculture
train_34264,partly_cloudy
train_34265,habitation
train_34266,clear
train_34267,clear
train_34268,partly_cloudy
train_34269,agriculture
train_34270,clear
train_34271,agriculture
train_34272,agriculture
train_34273,agriculture
train_34274,clear
train_34275,agriculture
train_34276,clear
train_34277,clear
train_34278,agriculture
train_34279,clear
train_34280,clear
train_34281,clear
train_34282,clear
train_34283,agriculture
train_34284,clear
train_34285,clear
train_34286,clear
train_34287,clear
train_34288,partly_cloudy
train_34289,clear
train_34290,clear
train_34291,clear
train_34292,partly_cloudy
train_34293,partly_cloudy
train_34294,agriculture
train_34295,partly_cloudy
train_34296,clear
train_34297,clear
train_34298,agriculture
train_34299,clear
train_34300,clear
train_34301,clear
train_34302,haze
train_34303,cloudy
train_34304,clear
train_34305,clear
train_34306,clear
train_34307,clear
train_34308,clear
train_34309,clear
train_34310,partly_cloudy
train_34311,clear
train_34312,partly_cloudy
train_34313,partly_cloudy
train_34314,agriculture
train_34315,blooming
train_34316,agriculture
train_34317,agriculture
train_34318,partly_cloudy
train_34319,clear
train_34320,agriculture
train_34321,agriculture
train_34322,agriculture
train_34323,agriculture
train_34324,clear
train_34325,clear
train_34326,agriculture
train_34327,clear
train_34328,cloudy
train_34329,agriculture
train_34330,partly_cloudy
train_34331,haze
train_34332,partly_cloudy
train_34333,agriculture
train_34334,agriculture
train_34335,clear
train_34336,agriculture
train_34337,haze
train_34338,agriculture
train_34339,agriculture
train_34340,partly_cloudy
train_34341,clear
train_34342,haze
train_34343,agriculture
train_34344,clear
train_34345,clear
train_34346,clear
train_34347,agriculture
train_34348,agriculture
train_34349,agriculture
train_34350,agriculture
train_34351,agriculture
train_34352,clear
train_34353,agriculture
train_34354,haze
train_34355,cloudy
train_34356,clear
train_34357,clear
train_34358,partly_cloudy
train_34359,cloudy
train_34360,clear
train_34361,clear
train_34362,clear
train_34363,clear
train_34364,clear
train_34365,agriculture
train_34366,clear
train_34367,cloudy
train_34368,agriculture
train_34369,partly_cloudy
train_34370,agriculture
train_34371,partly_cloudy
train_34372,clear
train_34373,partly_cloudy
train_34374,clear
train_34375,clear
train_34376,clear
train_34377,agriculture
train_34378,agriculture
train_34379,clear
train_34380,clear
train_34381,cloudy
train_34382,agriculture
train_34383,bare_ground
train_34384,clear
train_34385,agriculture
train_34386,clear
train_34387,clear
train_34388,agriculture
train_34389,habitation
train_34390,agriculture
train_34391,cloudy
train_34392,clear
train_34393,agriculture
train_34394,clear
train_34395,partly_cloudy
train_34396,partly_cloudy
train_34397,partly_cloudy
train_34398,agriculture
train_34399,agriculture
train_34400,clear
train_34401,partly_cloudy
train_34402,partly_cloudy
train_34403,clear
train_34404,clear
train_34405,agriculture
train_34406,clear
train_34407,clear
train_34408,cloudy
train_34409,clear
train_34410,agriculture
train_34411,agriculture
train_34412,clear
train_34413,cloudy
train_34414,clear
train_34415,clear
train_34416,agriculture
train_34417,clear
train_34418,clear
train_34419,haze
train_34420,clear
train_34421,agriculture
train_34422,clear
train_34423,partly_cloudy
train_34424,agriculture
train_34425,clear
train_34426,clear
train_34427,clear
train_34428,agriculture
train_34429,agriculture
train_34430,agriculture
train_34431,clear
train_34432,clear
train_34433,partly_cloudy
train_34434,bare_ground
train_34435,partly_cloudy
train_34436,agriculture
train_34437,partly_cloudy
train_34438,agriculture
train_34439,clear
train_34440,clear
train_34441,haze
train_34442,agriculture
train_34443,clear
train_34444,clear
train_34445,haze
train_34446,agriculture
train_34447,clear
train_34448,agriculture
train_34449,agriculture
train_34450,clear
train_34451,partly_cloudy
train_34452,clear
train_34453,agriculture
train_34454,partly_cloudy
train_34455,agriculture
train_34456,partly_cloudy
train_34457,agriculture
train_34458,blooming
train_34459,clear
train_34460,agriculture
train_34461,partly_cloudy
train_34462,clear
train_34463,agriculture
train_34464,agriculture
train_34465,partly_cloudy
train_34466,clear
train_34467,clear
train_34468,partly_cloudy
train_34469,clear
train_34470,clear
train_34471,clear
train_34472,clear
train_34473,agriculture
train_34474,clear
train_34475,clear
train_34476,clear
train_34477,clear
train_34478,clear
train_34479,partly_cloudy
train_34480,clear
train_34481,cloudy
train_34482,clear
train_34483,agriculture
train_34484,artisinal_mine
train_34485,clear
train_34486,clear
train_34487,agriculture
train_34488,agriculture
train_34489,clear
train_34490,agriculture
train_34491,clear
train_34492,agriculture
train_34493,partly_cloudy
train_34494,agriculture
train_34495,clear
train_34496,agriculture
train_34497,habitation
train_34498,cloudy
train_34499,clear
train_34500,partly_cloudy
train_34501,haze
train_34502,clear
train_34503,agriculture
train_34504,partly_cloudy
train_34505,clear
train_34506,clear
train_34507,cloudy
train_34508,clear
train_34509,haze
train_34510,agriculture
train_34511,clear
train_34512,partly_cloudy
train_34513,clear
train_34514,haze
train_34515,agriculture
train_34516,clear
train_34517,haze
train_34518,agriculture
train_34519,clear
train_34520,clear
train_34521,clear
train_34522,clear
train_34523,clear
train_34524,partly_cloudy
train_34525,agriculture
train_34526,clear
train_34527,agriculture
train_34528,clear
train_34529,clear
train_34530,clear
train_34531,cloudy
train_34532,bare_ground
train_34533,agriculture
train_34534,cloudy
train_34535,bare_ground
train_34536,clear
train_34537,agriculture
train_34538,clear
train_34539,agriculture
train_34540,bare_ground
train_34541,partly_cloudy
train_34542,agriculture
train_34543,partly_cloudy
train_34544,clear
train_34545,agriculture
train_34546,haze
train_34547,clear
train_34548,agriculture
train_34549,partly_cloudy
train_34550,clear
train_34551,partly_cloudy
train_34552,clear
train_34553,clear
train_34554,clear
train_34555,clear
train_34556,agriculture
train_34557,clear
train_34558,partly_cloudy
train_34559,partly_cloudy
train_34560,agriculture
train_34561,agriculture
train_34562,clear
train_34563,clear
train_34564,clear
train_34565,clear
train_34566,partly_cloudy
train_34567,clear
train_34568,clear
train_34569,clear
train_34570,clear
train_34571,partly_cloudy
train_34572,cloudy
train_34573,clear
train_34574,agriculture
train_34575,partly_cloudy
train_34576,agriculture
train_34577,clear
train_34578,clear
train_34579,partly_cloudy
train_34580,blow_down
train_34581,agriculture
train_34582,agriculture
train_34583,clear
train_34584,haze
train_34585,cloudy
train_34586,clear
train_34587,clear
train_34588,clear
train_34589,agriculture
train_34590,clear
train_34591,partly_cloudy
train_34592,clear
train_34593,haze
train_34594,clear
train_34595,agriculture
train_34596,haze
train_34597,agriculture
train_34598,clear
train_34599,agriculture
train_34600,agriculture
train_34601,agriculture
train_34602,clear
train_34603,agriculture
train_34604,clear
train_34605,clear
train_34606,agriculture
train_34607,partly_cloudy
train_34608,agriculture
train_34609,partly_cloudy
train_34610,agriculture
train_34611,clear
train_34612,clear
train_34613,clear
train_34614,agriculture
train_34615,agriculture
train_34616,clear
train_34617,agriculture
train_34618,bare_ground
train_34619,agriculture
train_34620,agriculture
train_34621,clear
train_34622,agriculture
train_34623,agriculture
train_34624,clear
train_34625,clear
train_34626,clear
train_34627,clear
train_34628,clear
train_34629,agriculture
train_34630,haze
train_34631,agriculture
train_34632,agriculture
train_34633,clear
train_34634,clear
train_34635,habitation
train_34636,cloudy
train_34637,clear
train_34638,partly_cloudy
train_34639,clear
train_34640,agriculture
train_34641,agriculture
train_34642,clear
train_34643,partly_cloudy
train_34644,agriculture
train_34645,clear
train_34646,clear
train_34647,agriculture
train_34648,agriculture
train_34649,partly_cloudy
train_34650,agriculture
train_34651,agriculture
train_34652,clear
train_34653,partly_cloudy
train_34654,clear
train_34655,agriculture
train_34656,clear
train_34657,habitation
train_34658,clear
train_34659,agriculture
train_34660,clear
train_34661,clear
train_34662,partly_cloudy
train_34663,agriculture
train_34664,clear
train_34665,partly_cloudy
train_34666,agriculture
train_34667,partly_cloudy
train_34668,haze
train_34669,cloudy
train_34670,agriculture
train_34671,cloudy
train_34672,clear
train_34673,agriculture
train_34674,clear
train_34675,agriculture
train_34676,clear
train_34677,clear
train_34678,clear
train_34679,clear
train_34680,clear
train_34681,cloudy
train_34682,clear
train_34683,clear
train_34684,clear
train_34685,clear
train_34686,clear
train_34687,clear
train_34688,agriculture
train_34689,bare_ground
train_34690,agriculture
train_34691,partly_cloudy
train_34692,clear
train_34693,haze
train_34694,partly_cloudy
train_34695,agriculture
train_34696,agriculture
train_34697,clear
train_34698,haze
train_34699,agriculture
train_34700,agriculture
train_34701,agriculture
train_34702,agriculture
train_34703,partly_cloudy
train_34704,agriculture
train_34705,clear
train_34706,agriculture
train_34707,clear
train_34708,agriculture
train_34709,clear
train_34710,agriculture
train_34711,agriculture
train_34712,clear
train_34713,clear
train_34714,partly_cloudy
train_34715,clear
train_34716,agriculture
train_34717,agriculture
train_34718,agriculture
train_34719,agriculture
train_34720,agriculture
train_34721,bare_ground
train_34722,clear
train_34723,clear
train_34724,clear
train_34725,partly_cloudy
train_34726,clear
train_34727,clear
train_34728,cloudy
train_34729,clear
train_34730,clear
train_34731,haze
train_34732,clear
train_34733,clear
train_34734,clear
train_34735,agriculture
train_34736,agriculture
train_34737,clear
train_34738,partly_cloudy
train_34739,clear
train_34740,clear
train_34741,haze
train_34742,agriculture
train_34743,agriculture
train_34744,agriculture
train_34745,agriculture
train_34746,agriculture
train_34747,agriculture
train_34748,agriculture
train_34749,agriculture
train_34750,clear
train_34751,agriculture
train_34752,clear
train_34753,clear
train_34754,cloudy
train_34755,bare_ground
train_34756,partly_cloudy
train_34757,agriculture
train_34758,agriculture
train_34759,agriculture
train_34760,clear
train_34761,haze
train_34762,agriculture
train_34763,agriculture
train_34764,partly_cloudy
train_34765,bare_ground
train_34766,clear
train_34767,clear
train_34768,clear
train_34769,agriculture
train_34770,cloudy
train_34771,clear
train_34772,cloudy
train_34773,agriculture
train_34774,clear
train_34775,clear
train_34776,agriculture
train_34777,clear
train_34778,clear
train_34779,clear
train_34780,agriculture
train_34781,partly_cloudy
train_34782,agriculture
train_34783,clear
train_34784,haze
train_34785,agriculture
train_34786,clear
train_34787,clear
train_34788,clear
train_34789,cloudy
train_34790,clear
train_34791,agriculture
train_34792,haze
train_34793,clear
train_34794,clear
train_34795,clear
train_34796,agriculture
train_34797,partly_cloudy
train_34798,clear
train_34799,agriculture
train_34800,clear
train_34801,clear
train_34802,partly_cloudy
train_34803,cloudy
train_34804,clear
train_34805,clear
train_34806,clear
train_34807,clear
train_34808,agriculture
train_34809,agriculture
train_34810,agriculture
train_34811,agriculture
train_34812,clear
train_34813,clear
train_34814,clear
train_34815,agriculture
train_34816,clear
train_34817,clear
train_34818,agriculture
train_34819,clear
train_34820,partly_cloudy
train_34821,clear
train_34822,agriculture
train_34823,clear
train_34824,clear
train_34825,agriculture
train_34826,clear
train_34827,clear
train_34828,artisinal_mine
train_34829,clear
train_34830,clear
train_34831,cloudy
train_34832,clear
train_34833,haze
train_34834,clear
train_34835,clear
train_34836,clear
train_34837,agriculture
train_34838,haze
train_34839,agriculture
train_34840,clear
train_34841,cloudy
train_34842,clear
train_34843,agriculture
train_34844,clear
train_34845,blooming
train_34846,agriculture
train_34847,agriculture
train_34848,haze
train_34849,clear
train_34850,clear
train_34851,agriculture
train_34852,agriculture
train_34853,clear
train_34854,clear
train_34855,agriculture
train_34856,agriculture
train_34857,clear
train_34858,partly_cloudy
train_34859,agriculture
train_34860,clear
train_34861,clear
train_34862,clear
train_34863,clear
train_34864,blooming
train_34865,agriculture
train_34866,agriculture
